pin14,tri,pdir,pstreet,pcity,tcity,condo,av1,value,taxes,homeowner,white,black,hispanic,asian,medhinc,poverty,college,squarefoot,beds,walkscore,walkfac,elem_score,high_school_score,avg_school_score,appeal
2.0142E+13,Chicago,E,55TH,CHICAGO,CHICAGO,Condominium,11868,165000,27.49,1,0.40721262,0.35649887,0.067993991,0.18595041,39449,0.20850767,0.53835428,NA,NA,90,Walker's Paradise,5,8,7,NA
1.43131E+13,Chicago,W,BLOOMINGDALE,CHICAGO,CHICAGO,Condominium,25841,340000,4222.4702,0,0.84832639,0.024581591,0.14539748,0.095711298,114038,0.053445116,0.67539954,NA,NA,95,Walker's Paradise,5,4,5,NA
1.43133E+13,Chicago,W,WABANSIA,CHICAGO,CHICAGO,Condominium,42373,485000,6853.9902,0,0.85173059,0.015902713,0.088400371,0.10710945,117180,0.013336297,0.74372083,NA,NA,96,Walker's Paradise,9,4,7,NA
1.70611E+13,Chicago,W,PIERCE,CHICAGO,CHICAGO,Condominium,33593,396000,3575.5,1,0.80500543,0.073775843,0.13732317,0.092491835,84479,0.22611094,0.59497297,NA,NA,98,Walker's Paradise,7,4,6,NA
1.71611E+13,Chicago,W,QUINCY,CHICAGO,CHICAGO,Condominium,19974,223000,3094.46,0,0.55553263,0.081957057,0.059248555,0.32287365,92321,0.15540312,0.61666477,NA,NA,95,Walker's Paradise,8,5,7,878
1.4293E+13,Chicago,N,SOUTHPORT,CHICAGO,CHICAGO,Condominium,29873,415000,4582.2202,1,0.90403003,0.033128414,0.051571038,0.043374319,108958,0.056663871,0.51299244,NA,NA,84,Very Walkable,9,9,9,NA
1.4171E+13,Chicago,N,CLARK,CHICAGO,CHICAGO,Condominium,31773,425000,3248.0701,0,0.5800609,0.22359209,0.18249619,0.15357687,41645,0.25674251,0.43453369,NA,NA,90,Very Walkable,4,2,3,NA
1.42811E+13,Chicago,W,BARRY,CHICAGO,NAPERVILLE,Condominium,7810,90000,1204.1899,0,0.83940113,0.040504333,0.06761229,0.092986606,54358,0.12341398,0.62227124,NA,NA,90,Walker's Paradise,7,9,8,200
1.32523E+13,Chicago,W,GEORGE,CHICAGO,CHICAGO,Condominium,21077,260000,3833.3701,0,0.61212516,0.044980444,0.53161669,0.29335073,54188,0.12744793,0.21790488,NA,NA,82,Very Walkable,6,8,7,NA
1.70421E+13,Chicago,W,SCHILLER,CHICAGO,CHICAGO,Condominium,11026,132500,1527.09,1,0.89473683,0.033160936,0.035594769,0.055673867,74727,0.064112119,0.67511553,NA,NA,98,Walker's Paradise,5,9,7,0
1.72231E+13,Chicago,S,CALUMET,CHICAGO,CHICAGO,Condominium,45691,467000,7169.29,0,0.54436809,0.26328054,0.060651328,0.16301166,71563,0.12187837,0.54226327,NA,NA,76,Very Walkable,4,4,4,6567
1.70422E+13,Chicago,N,SANDBURG,CHICAGO,CHICAGO,Condominium,17683,226000,2538.49,0,0.88965124,0.022584334,0.045168668,0.069754146,87136,0.045903545,0.73097038,NA,NA,98,Walker's Paradise,5,9,7,0
1.71022E+13,Chicago,N,MCCLURG,CHICAGO,CHICAGO,Condominium,20587,287000,2923.8401,0,0.70380479,0.044308878,0.05763365,0.22668165,88523,0.060672574,0.76616758,NA,NA,95,Walker's Paradise,7,5,6,NA
1.31312E+13,Chicago,N,TROY,CHICAGO,CHICAGO,Condominium,14305,169000,2263.5801,0,0.64131868,0.033553112,0.40732601,0.27765569,67880,0.14755787,0.32932609,NA,NA,91,Walker's Paradise,4,2,3,NA
1.40841E+13,Chicago,N,MARINE,CHICAGO,CHICAGO,Condominium,13347,165200,2112.02,0,0.50734878,0.2146693,0.096806102,0.24448842,32930,0.26304683,0.34463355,NA,NA,82,Very Walkable,5,2,4,0
1.33612E+13,Chicago,N,CALIFORNIA,CHICAGO,CHICAGO,Condominium,27408,318500,4470.5498,1,0.6238361,0.059590317,0.51427686,0.2793296,41116,0.19495569,0.29345602,NA,NA,95,Walker's Paradise,5,4,5,NA
1.13031E+13,Chicago,N,RIDGE,CHICAGO,CHICAGO,Condominium,13025,174500,1604.41,1,0.35844961,0.36434108,0.31767443,0.21782945,38766,0.35206786,0.22435994,NA,NA,80,Very Walkable,3,1,2,NA
1.3233E+13,Chicago,N,LAWNDALE,CHICAGO,CHICAGO,Condominium,17989,195000,2553.8701,0,0.57600963,0.031799275,0.60311282,0.33798471,49085,0.13817549,0.14258961,NA,NA,74,Very Walkable,3,3,3,199
1.70932E+13,Chicago,N,CLINTON,CHICAGO,CHICAGO,Condominium,2137,253000,356.32999,0,0.76867819,0.046182267,0.0523399,0.16194582,99583,0.072995573,0.75927204,NA,NA,96,Walker's Paradise,10,5,8,148
1.92011E+13,Chicago,W,64TH,CHICAGO,CHICAGO,Condominium,12509,137000,1167.9,1,0.77402866,0.014826176,0.40899795,0.17612475,45391,0.1575179,0.14244442,NA,NA,68,Somewhat Walkable,5,3,4,0
1.70941E+13,Chicago,N,LA SALLE,CHICAGO,CAROL STREAM,Condominium,23470,240000,3821.76,0,0.68310767,0.10348163,0.10251451,0.17472598,90136,0.060248856,0.63130319,NA,NA,96,Walker's Paradise,7,5,6,2614
1.7043E+13,Chicago,N,KINGSBURY,CHICAGO,CHICAGO,Condominium,29365,430000,2674.3999,1,0.49635038,0.39031887,0.051863234,0.088359587,64907,0.21913639,0.41925052,NA,NA,83,Very Walkable,10,5,8,NA
1.7172E+13,Chicago,W,MADISON,CHICAGO,CHICAGO,Condominium,21959,235000,3497.78,0,0.68905002,0.16258158,0.071211025,0.12255257,104930,0.12602818,0.65817899,NA,NA,93,Walker's Paradise,10,5,8,2467
2.00232E+13,Chicago,S,DREXEL,CHICAGO,CHICAGO,Condominium,70613,585000,10028.75,0,0.028071454,0.94094056,0.014582573,0.008749545,23077,0.38827452,0.10777602,NA,NA,82,Very Walkable,2,6,4,NA
1.7102E+13,Chicago,E,ERIE,CHICAGO,CHICAGO,Condominium,8190,163000,819.27002,0,0.76042122,0.057042561,0.05353225,0.1588416,76699,0.092673764,0.66457939,NA,NA,97,Walker's Paradise,7,5,6,NA
1.4082E+13,Chicago,N,SHERIDAN,CHICAGO,CHICAGO,Condominium,23146,275000,2706.6001,1,0.6593498,0.14003889,0.10752987,0.1678244,38977,0.12222383,0.46857309,NA,NA,82,Very Walkable,6,4,5,5568
1.70441E+13,Chicago,N,CLARK,CHICAGO,CHICAGO,Condominium,18570,252000,2637.3799,0,0.75165653,0.1225815,0.055923667,0.10482375,49429,0.20928712,0.51314586,NA,NA,99,Walker's Paradise,5,9,7,NA
1.70923E+13,Chicago,W,ONTARIO,CHICAGO,CHICAGO,Condominium,40915,415000,5190.6099,0,0.79294783,0.035260931,0.051057827,0.1528914,86786,0.13270001,0.65400028,NA,NA,100,Walker's Paradise,7,5,6,7628
1.4163E+13,Chicago,N,MARINE,CHICAGO,CHICAGO,Condominium,29027,290000,4122.5498,0,0.78951454,0.089902915,0.071262136,0.095145628,63750,0.11470895,0.62710094,NA,NA,84,Very Walkable,7,2,5,NA
1.40522E+13,Chicago,N,SHERIDAN,CHICAGO,CHICAGO,Condominium,10439,239000,1199.4301,1,0.51810944,0.25584382,0.13973799,0.18880041,37821,0.23598284,0.41342527,NA,NA,87,Very Walkable,6,7,7,0
1.70322E+13,Chicago,N,LAKE SHORE,CHICAGO,CHICAGO,Condominium,35672,422000,5770.0601,0,0.84152335,0.036650285,0.038288288,0.10544635,87396,0.07503549,0.74447376,NA,NA,95,Walker's Paradise,7,9,8,NA
1.71022E+13,Chicago,N,MCCLURG,CHICAGO,CHICAGO,Condominium,26670,265000,3791.55,0,0.70380479,0.044308878,0.05763365,0.22668165,88523,0.060672574,0.76616758,NA,NA,95,Walker's Paradise,7,5,6,5979
1.03612E+13,Chicago,N,KEDZIE,CHICAGO,NEW CANNAN,Condominium,11635,143000,1379.59,1,0.83473682,0.022315789,0.060842104,0.11810526,55000,0.054209445,0.32217661,NA,NA,61,Somewhat Walkable,10,4,7,0
2.0111E+13,Chicago,S,ELLIS,CHICAGO,CHICAGO,Condominium,22517,225500,3300.97,0,0.05419223,0.90456712,0.018745739,0.011929107,21439,0.34149659,0.13843538,NA,NA,78,Very Walkable,4,2,3,4503
1.70441E+13,Chicago,N,DEARBORN,CHICAGO,CHICAGO,Condominium,58475,730000,7006.4302,1,0.75165653,0.1225815,0.055923667,0.10482375,49429,0.20928712,0.51314586,NA,NA,99,Walker's Paradise,7,9,8,NA
1.72231E+13,Chicago,S,CALUMET,CHICAGO,CHICAGO,Condominium,26418,279000,4145.2002,0,0.54436809,0.26328054,0.060651328,0.16301166,71563,0.12187837,0.54226327,NA,NA,76,Very Walkable,4,4,4,3797
1.70421E+13,Chicago,N,SEDGWICK,CHICAGO,CHICAGO,Condominium,45438,433000,2873.8799,0,0.83198148,0.061645422,0.044495944,0.08528389,92744,0.12110686,0.69237006,NA,NA,96,Walker's Paradise,5,9,7,27008
1.71022E+13,Chicago,E,NORTH WATER,CHICAGO,CHICAGO,Condominium,51663,690000,4514.75,1,0.70380479,0.044308878,0.05763365,0.22668165,88523,0.060672574,0.76616758,NA,NA,89,Very Walkable,7,5,6,NA
1.42832E+13,Chicago,W,FULLERTON,CHICAGO,CHICAGO,Condominium,12162,176606,1768.1899,1,0.82621413,0.032182563,0.054417789,0.1123464,50872,0.13655521,0.66928911,NA,NA,94,Walker's Paradise,10,9,10,NA
1.42932E+13,Chicago,W,FULLERTON,CHICAGO,CHICAGO,Condominium,39053,357000,6675.6201,1,0.8822543,0.010063737,0.07514257,0.077490777,134018,0.033978932,0.55351681,NA,NA,92,Walker's Paradise,9,9,9,NA
1.41722E+13,Chicago,W,SUNNYSIDE,CHICAGO,CHICAGO,Condominium,26408,239000,4117.9399,0,0.36081764,0.44832337,0.13573726,0.14033073,28964,0.40676165,0.27663195,NA,NA,90,Very Walkable,7,2,5,0
1.70924E+13,Chicago,W,GRAND,CHICAGO,CHICAGO,Condominium,3114,49500,436.42999,0,0.84226626,0.025487911,0.042965338,0.11200117,93024,0.053580627,0.76087439,NA,NA,96,Walker's Paradise,5,5,5,NA
1.43342E+13,Chicago,N,NORTH PARK,CHICAGO,CHICAGO,Condominium,38121,400000,6332.0601,0,0.88418865,0.04889043,0.040915396,0.048543688,85528,0.079786763,0.6964016,NA,NA,97,Walker's Paradise,7,9,8,3566
1.70931E+13,Chicago,W,FULTON,CHICAGO,CHICAGO,Condominium,15718,300000,2380.47,1,0.76867819,0.046182267,0.0523399,0.16194582,99583,0.072995573,0.75927204,NA,NA,96,Walker's Paradise,10,5,8,NA
1.13042E+13,Chicago,W,TOUHY,CHICAGO,CHICAGO,Condominium,9214,150000,312.87,1,0.4389638,0.3381831,0.27998582,0.16997871,36369,0.23516279,0.23813954,NA,NA,87,Very Walkable,4,1,3,NA
1.61221E+13,Chicago,W,GRAND,CHICAGO,CHICAGO,Condominium,21794,732500,1917.05,1,0.065498538,0.85231537,0.10763454,0.053817272,24554,0.3620519,0.05426817,NA,NA,81,Very Walkable,2,8,5,NA
1.71721E+13,Chicago,W,MADISON,CHICAGO,CHICAGO,Condominium,2320,320000,377.51999,0,0.68905002,0.16258158,0.071211025,0.12255257,104930,0.12602818,0.65817899,NA,NA,98,Walker's Paradise,10,5,8,NA
1.60142E+13,Chicago,W,IOWA,CHICAGO,CHICAGO,Condominium,23618,239000,4327.9302,0,0.60349852,0.11867604,0.45703995,0.22912022,46215,0.29043478,0.28643477,NA,NA,91,Walker's Paradise,2,8,5,NA
1.71724E+13,Chicago,S,SANGAMON,CHICAGO,CHICAGO,Condominium,37005,410000,5855.6401,0,0.53463513,0.16752313,0.10133608,0.24953751,88226,0.16771531,0.39628676,NA,NA,91,Walker's Paradise,8,6,7,0
1.70422E+13,Chicago,N,LA SALLE,CHICAGO,CHICAGO,Condominium,16509,195000,2013.47,1,0.83198148,0.061645422,0.044495944,0.08528389,92744,0.12110686,0.69237006,NA,NA,99,Walker's Paradise,5,9,7,2898
1.70721E+13,Chicago,W,HURON,CHICAGO,CHICAGO,Condominium,35102,298500,5905.9199,1,0.63732719,0.039631337,0.40414748,0.28525347,89048,0.087735847,0.42500001,NA,NA,97,Walker's Paradise,4,4,4,NA
1.70422E+13,Chicago,N,LA SALLE,CHICAGO,CHICAGO,Condominium,33544,314000,3562.97,1,0.83198148,0.061645422,0.044495944,0.08528389,92744,0.12110686,0.69237006,NA,NA,99,Walker's Paradise,5,9,7,NA
2.0121E+13,Chicago,S,CORNELL,CHICAGO,CHICAGO,Condominium,13854,152000,1967.59,0,0.26466382,0.56151646,0.043097284,0.1369814,47727,0.21000805,0.50559485,NA,NA,82,Very Walkable,5,8,7,NA
1.7032E+13,Chicago,E,CEDAR,CHICAGO,CHICAGO,Condominium,3104,35000,491.16,0,0.90584308,0.024707846,0.041068446,0.053422369,81452,0.072439909,0.64965427,NA,NA,98,Walker's Paradise,7,9,8,0
1.7043E+13,Chicago,N,CROSBY,CHICAGO,CHICAGO,Condominium,13877,227000,0,0,0.49635038,0.39031887,0.051863234,0.088359587,64907,0.21913639,0.41925052,NA,NA,81,Very Walkable,10,5,8,NA
1.4074E+13,Chicago,N,WOLCOTT,CHICAGO,CHICAGO,Condominium,33399,320000,4962.5898,1,0.78178155,0.031110117,0.18934646,0.15331244,61738,0.094159447,0.52942485,NA,NA,91,Walker's Paradise,7,5,6,3249
1.70932E+13,Chicago,N,CLINTON,CHICAGO,CORAL SPRING,Condominium,1939,217500,376.47,0,0.76867819,0.046182267,0.0523399,0.16194582,99583,0.072995573,0.75927204,NA,NA,96,Walker's Paradise,10,5,8,159
1.71721E+13,Chicago,W,ADAMS,CHICAGO,CHICAGO,Condominium,16552,260000,2581.03,0,0.68905002,0.16258158,0.071211025,0.12255257,104930,0.12602818,0.65817899,NA,NA,96,Walker's Paradise,10,5,8,0
1.4324E+13,Chicago,W,ARMITAGE,CHICAGO,CHICAGO,Condominium,43041,497000,7828.04,0,0.91762811,0.022806548,0.033270728,0.042125035,123851,0.11151303,0.65435946,NA,NA,91,Walker's Paradise,8,9,9,NA
1.72023E+13,Chicago,W,15TH,CHICAGO,CHICAGO,Condominium,23847,310000,3468.27,1,0.53463513,0.16752313,0.10133608,0.24953751,88226,0.16771531,0.39628676,NA,NA,86,Very Walkable,4,6,5,NA
1.72232E+13,Chicago,S,CALUMET,CHICAGO,CHICAGO,Condominium,31664,354900,4807.7798,1,0.54436809,0.26328054,0.060651328,0.16301166,71563,0.12187837,0.54226327,NA,NA,76,Very Walkable,4,4,4,0
1.42032E+13,Chicago,W,HENDERSON,CHICAGO,CHICAGO,Condominium,37976,400000,5393.52,0,0.91907108,0.014074596,0.059113301,0.047149893,109609,0.053703703,0.63827163,NA,NA,94,Walker's Paradise,6,5,6,NA
1.7223E+13,Chicago,S,MICHIGAN,CHICAGO,CHICAGO,Condominium,14876,269000,2043.98,0,0.54436809,0.26328054,0.060651328,0.16301166,71563,0.12187837,0.54226327,NA,NA,93,Walker's Paradise,4,4,4,1768
1.7104E+13,Chicago,E,RANDOLPH,CHICAGO,ANTIOCH,Condominium,18598,201000,3013.72,0,0.69091076,0.071902655,0.067016959,0.20648968,91250,0.10874774,0.64896584,NA,NA,89,Very Walkable,7,5,6,NA
2.1301E+13,Chicago,E,72ND,CHICAGO,CHICAGO,Condominium,13532,141877,867.48999,0,0.042081449,0.91809952,0.032126699,0.015384615,30315,0.42916033,0.19049685,NA,NA,79,Very Walkable,2,2,2,8050
1.4192E+13,Chicago,W,IRVING PARK,CHICAGO,Chicago,Condominium,38406,400000,6212.2998,0,0.89328825,0.01641719,0.098020278,0.060840175,82616,0.12934408,0.51783657,NA,NA,94,Walker's Paradise,8,5,7,NA
1.42913E+13,Chicago,W,GEORGE,CHICAGO,CHICAGO,Condominium,1236,490000,201.14,0,0.90929836,0.017969195,0.061893895,0.055333715,102162,0.10867412,0.5733692,NA,NA,85,Very Walkable,6,9,8,0
1.43341E+13,Chicago,N,WELLS,CHICAGO,CHICAGO,Condominium,13751,237500,2246.9399,0,0.88418865,0.04889043,0.040915396,0.048543688,85528,0.079786763,0.6964016,NA,NA,96,Walker's Paradise,7,9,8,NA
1.21131E+13,Chicago,N,EAST RIVER,CHICAGO,CHICAGO,Condominium,12923,170500,1545.66,1,0.85359204,0.027100706,0.10904426,0.093489416,40722,0.20313329,0.17830925,NA,NA,42,Car-Dependent,8,8,8,NA
1.42811E+13,Chicago,W,BARRY,CHICAGO,CHICAGO,Condominium,23199,295000,3244.1699,1,0.86654395,0.020708697,0.05752416,0.08145421,61786,0.15779093,0.60837168,NA,NA,91,Walker's Paradise,7,9,8,614
1.70643E+13,Chicago,N,PAULINA,CHICAGO,CHICAGO,Condominium,31699,427000,4285.5,1,0.75411183,0.020285089,0.23547149,0.18640351,90670,0.091239288,0.6084556,NA,NA,98,Walker's Paradise,8,4,6,NA
1.42812E+13,Chicago,N,SHERIDAN,CHICAGO,CHICAGO,Condominium,2474,35000,193,0,0.84584582,0.031031031,0.057307307,0.097097099,67802,0.073600821,0.67825198,NA,NA,88,Very Walkable,7,9,8,1288
1.71012E+13,Chicago,N,MICHIGAN,CHICAGO,CHICAGO,Condominium,18450,195000,1698.5699,1,0.71341032,0.065991044,0.049257603,0.19420221,101640,0.06822262,0.66451228,NA,NA,98,Walker's Paradise,7,5,6,345
1.72211E+13,Chicago,E,14TH,CHICAGO,CHICAGO,Condominium,3740,430000,583.19,0,0.54436809,0.26328054,0.060651328,0.16301166,71563,0.12187837,0.54226327,NA,NA,93,Walker's Paradise,7,4,6,0
1.7151E+13,Chicago,E,MONROE,CHICAGO,CHICAGO,Condominium,65141,880000,3190.6101,0,0.70571882,0.17633042,0.080222398,0.082208104,89167,0.021161417,0.22440945,NA,NA,93,Walker's Paradise,7,5,6,47598
1.42811E+13,Chicago,W,OAKDALE,CHICAGO,CHICAGO,Condominium,26188,323000,4279.1699,0,0.85963303,0.041284405,0.066513762,0.066513762,66198,0.19209313,0.57482415,NA,NA,96,Walker's Paradise,6,9,8,NA
1.7104E+13,Chicago,N,WESTSHORE,CHICAGO,PALM BEACH,Condominium,39705,565000,3708.72,1,0.69091076,0.071902655,0.067016959,0.20648968,91250,0.10874774,0.64896584,NA,NA,93,Walker's Paradise,7,5,6,NA
1.13211E+13,Chicago,W,GREENLEAF,CHICAGO,CHICAGO,Condominium,18489,130000,2755.8401,0,0.6626339,0.14458548,0.095200315,0.14537881,43125,0.1512536,0.3294287,NA,NA,86,Very Walkable,4,1,3,816
1.42812E+13,Chicago,W,SURF,CHICAGO,CHICAGO,Condominium,18126,225000,2600.1599,0,0.79363877,0.06664142,0.062476333,0.1124574,44464,0.19863415,0.58965856,NA,NA,95,Walker's Paradise,7,9,8,NA
1.7051E+13,Chicago,N,BOSWORTH,CHICAGO,CHICAGO,Condominium,15047,410000,2159.6201,1,0.70923209,0.033362094,0.30227208,0.22260569,65058,0.16149245,0.54514384,NA,NA,93,Walker's Paradise,5,4,5,NA
2.00322E+13,Chicago,S,VINCENNES,CHICAGO,CHICAGO,Condominium,29267,249000,4483.1802,0,0.033264033,0.92879421,0.028586278,0.008835759,26713,0.33838511,0.22658385,NA,NA,64,Somewhat Walkable,2,6,4,NA
1.71032E+13,Chicago,N,COLUMBUS,CHICAGO,CHICAGO,Condominium,30921,259000,3783.9299,0,0.69091076,0.071902655,0.067016959,0.20648968,91250,0.10874774,0.64896584,NA,NA,99,Walker's Paradise,7,5,6,NA
1.70323E+13,Chicago,E,PEARSON,CHICAGO,LOMBARD,Condominium,23103,246545,3281.21,0,0.84152335,0.036650285,0.038288288,0.10544635,87396,0.07503549,0.74447376,NA,NA,98,Walker's Paradise,7,9,8,NA
1.40541E+13,Chicago,N,SHERIDAN,CHICAGO,CHICAGO,Condominium,23138,280000,3302.29,1,0.53494626,0.20228495,0.092405915,0.22278225,42810,0.14553015,0.49307001,NA,NA,83,Very Walkable,5,4,5,NA
1.43321E+13,Chicago,W,WEBSTER,CHICAGO,CHICAGO,Condominium,25816,458000,3905.01,1,0.85076588,0.056892779,0.046827134,0.069146611,72907,0.10327098,0.61437482,NA,NA,92,Walker's Paradise,10,9,10,NA
1.70941E+13,Chicago,N,STATE,CHICAGO,FLOSSMOOR,Condominium,15748,185500,2436.24,0,0.79294783,0.035260931,0.051057827,0.1528914,86786,0.13270001,0.65400028,NA,NA,97,Walker's Paradise,7,5,6,352
1.41741E+13,Chicago,N,CLARENDON,CHICAGO,CHICAGO,Condominium,7994,126000,1464.87,0,0.69001704,0.17257516,0.12733977,0.10890528,45525,0.20933746,0.48456946,NA,NA,89,Very Walkable,7,2,5,0
1.71011E+13,Chicago,E,ONTARIO,CHICAGO,Chicago,Condominium,36790,440000,5281.48,0,0.77597624,0.03356931,0.047499429,0.16716145,93938,0.075002961,0.70010644,NA,NA,100,Walker's Paradise,7,5,6,0
1.40811E+13,Chicago,W,RASCHER,CHICAGO,CHICAGO,Condominium,27163,314900,4298.27,0,0.77045768,0.044845123,0.11049468,0.14932963,72243,0.14259805,0.53389251,NA,NA,96,Walker's Paradise,5,4,5,NA
1.42931E+13,Chicago,N,RACINE,CHICAGO,CHICAGO,Condominium,52640,460000,7043.1099,1,0.90403003,0.033128414,0.051571038,0.043374319,108958,0.056663871,0.51299244,NA,NA,86,Very Walkable,6,9,8,NA
1.60912E+13,Chicago,W,FERDINAND,CHICAGO,CHICAGO,Condominium,8519,89000,1377.96,0,0.020275921,0.95296824,0.02236622,0.012332776,32135,0.26811674,0.040617023,NA,NA,81,Very Walkable,2,3,3,0
1.42812E+13,Chicago,N,SHERIDAN,CHICAGO,CHICAGO,Condominium,15299,180000,2074.6699,0,0.84584582,0.031031031,0.057307307,0.097097099,67802,0.073600821,0.67825198,NA,NA,88,Very Walkable,7,9,8,3892
1.70321E+13,Chicago,E,DELAWARE,CHICAGO,CHICAGO,Condominium,33146,405000,4489.9102,1,0.84306479,0.043114066,0.050997782,0.093126386,69792,0.10930033,0.64820486,NA,NA,100,Walker's Paradise,7,5,6,NA
2.00311E+13,Chicago,S,CALUMET,CHICAGO,CHICAGO,Condominium,15158,169900,2152.8101,0,0.016202996,0.95842248,0.016508713,0.007031489,26250,0.36840564,0.13686988,NA,NA,79,Very Walkable,2,6,4,NA
1.4163E+13,Chicago,W,GORDON,CHICAGO,CHICAGO,Condominium,23526,310000,2647.97,1,0.78951454,0.089902915,0.071262136,0.095145628,63750,0.11470895,0.62710094,NA,NA,86,Very Walkable,7,2,5,0
1.4292E+13,Chicago,N,SHEFFIELD,CHICAGO,CHICAGO,Condominium,44999,485000,6111.98,1,0.90140843,0.02112676,0.056086518,0.055080485,109167,0.15738499,0.60702181,NA,NA,92,Walker's Paradise,6,5,6,NA
1.43241E+13,Chicago,N,FREMONT,CHICAGO,CHICAGO,Condominium,65873,950000,11502.42,1,0.91762811,0.022806548,0.033270728,0.042125035,123851,0.11151303,0.65435946,NA,NA,97,Walker's Paradise,6,9,8,0
1.7104E+13,Chicago,E,WATERSIDE,CHICAGO,CHICAGO,Condominium,2040,350000,331.95001,0,0.69091076,0.071902655,0.067016959,0.20648968,91250,0.10874774,0.64896584,NA,NA,84,Very Walkable,7,5,6,0
1.4082E+13,Chicago,N,SHERIDAN,CHICAGO,CHICAGO,Condominium,16527,177000,2302.99,1,0.6593498,0.14003889,0.10752987,0.1678244,38977,0.12222383,0.46857309,NA,NA,82,Very Walkable,6,7,7,1336
1.42022E+13,Chicago,N,RACINE,CHICAGO,CHICAGO,Condominium,39760,461500,5832.3101,0,0.92530817,0.013052937,0.047860768,0.042059463,85337,0.11217184,0.47573587,NA,NA,90,Very Walkable,7,5,6,NA
1.43132E+13,Chicago,N,WESTERN,CHICAGO,CHICAGO,Condominium,2577,310000,499.32001,0,0.86050642,0.023989338,0.081741445,0.086628169,107394,0.076642334,0.70118612,NA,NA,94,Walker's Paradise,3,4,4,526
1.40722E+13,Chicago,N,PAULINA,CHICAGO,CHICAGO,Condominium,30197,435000,5052.8101,1,0.7318362,0.038309116,0.22159842,0.19253632,69792,0.039260592,0.48715851,NA,NA,94,Walker's Paradise,5,5,5,0
1.71721E+13,Chicago,W,MADISON,CHICAGO,CHICAGO,Condominium,32312,345000,4256.2402,1,0.68905002,0.16258158,0.071211025,0.12255257,104930,0.12602818,0.65817899,NA,NA,98,Walker's Paradise,10,5,8,6462
1.71021E+13,Chicago,E,OHIO,CHICAGO,CHICAGO,Condominium,42368,445000,7262.8301,0,0.71341032,0.065991044,0.049257603,0.19420221,101640,0.06822262,0.66451228,NA,NA,93,Walker's Paradise,7,5,6,2435
1.91921E+13,Chicago,W,64TH,CHICAGO,CHICAGO,Condominium,9157,141900,1189.4399,1,0.81781727,0.014895446,0.33514753,0.14351189,61600,0.069562666,0.13325506,NA,NA,57,Somewhat Walkable,7,4,6,NA
1.32643E+13,Chicago,N,SPAULDING,CHICAGO,CHICAGO,Condominium,24437,217000,3997.28,1,0.62117779,0.072480179,0.49320498,0.25537938,34312,0.23105134,0.21149144,NA,NA,91,Walker's Paradise,4,6,5,NA
1.03612E+13,Chicago,N,KEDZIE,CHICAGO,CHICAGO,Condominium,11954,144000,577.04999,0,0.83473682,0.022315789,0.060842104,0.11810526,55000,0.054209445,0.32217661,NA,NA,61,Somewhat Walkable,10,4,7,NA
1.70623E+13,Chicago,W,DIVISION,CHICAGO,CHICAGO,Condominium,64664,375000,6725.9102,0,0.80500543,0.073775843,0.13732317,0.092491835,84479,0.22611094,0.59497297,NA,NA,95,Walker's Paradise,8,4,6,NA
1.70421E+13,Chicago,W,EVERGREEN,CHICAGO,CHICAGO,Condominium,27999,190000,4209.8398,1,0.83198148,0.061645422,0.044495944,0.08528389,92744,0.12110686,0.69237006,NA,NA,96,Walker's Paradise,5,9,7,0
1.41932E+13,Chicago,N,DAMEN,CHICAGO,CHICAGO,Condominium,31599,300000,3904.6399,1,0.88363069,0.007757952,0.10705974,0.082234293,118864,0.075872533,0.61229134,NA,NA,88,Very Walkable,6,10,8,NA
1.7223E+13,Chicago,S,MICHIGAN,CHICAGO,CHICAGO,Condominium,22624,330000,3418.3,0,0.54436809,0.26328054,0.060651328,0.16301166,71563,0.12187837,0.54226327,NA,NA,93,Walker's Paradise,7,4,6,1022
1.42941E+13,Chicago,N,DAYTON,CHICAGO,CHICAGO,Condominium,37665,520000,6128.9902,0,0.89842588,0.015741015,0.050490052,0.058212057,91910,0.17301349,0.58140928,NA,NA,95,Walker's Paradise,6,9,8,NA
1.42131E+13,Chicago,N,LAKE SHORE,CHICAGO,CHICAGO,Condominium,38639,537500,5507.29,0,0.85283017,0.03726415,0.062264152,0.083490565,50346,0.11929058,0.60374147,NA,NA,92,Walker's Paradise,7,9,8,276
1.30243E+13,Chicago,N,BERNARD,CHICAGO,CHICAGO,Condominium,10351,125000,585.15002,0,0.49269351,0.04443128,0.21682465,0.40857029,53384,0.11871327,0.27387711,NA,NA,82,Very Walkable,5,4,5,NA
1.70931E+13,Chicago,W,FULTON,CHICAGO,CHICAGO,Condominium,30613,332500,2574.6101,0,0.76867819,0.046182267,0.0523399,0.16194582,99583,0.072995573,0.75927204,NA,NA,96,Walker's Paradise,10,5,8,12485
1.40821E+13,Chicago,N,KENMORE,CHICAGO,CHICAGO,Condominium,20065,260000,2615.3701,1,0.60671377,0.20706713,0.12473498,0.14381625,40313,0.19846784,0.50703722,NA,NA,88,Very Walkable,6,4,5,NA
1.7042E+13,Chicago,N,LA SALLE,CHICAGO,CHICAGO,Condominium,9987,127000,1615.47,0,0.83198148,0.061645422,0.044495944,0.08528389,92744,0.12110686,0.69237006,NA,NA,98,Walker's Paradise,5,9,7,NA
